ATC코드,ATC코드명,시도명칭,시군구명칭,수량12,금액12,수량11,금액11,수량10,금액10,수량09,금액09,수량08,금액08,수량07,금액07,수량06,금액06,수량05,금액05,수량04,금액04,수량03,금액03,수량02,금액02,수량01,금액01
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,강남구,743,"7,159,196",760,"7,065,310",957,"9,005,894","3,017","8,796,376","4,359","11,126,317","3,932","10,061,976","3,989","8,578,046","3,808","7,621,806","6,607","8,017,412","5,948","7,008,960","6,552","7,572,108","7,041","7,998,845"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,강동구,434,"2,984,785",444,"3,115,060",430,"2,815,306","1,226","3,391,497","1,644","4,187,242","1,644","3,867,681","1,970","3,023,372","1,844","2,584,807","1,809","2,694,642","2,524","2,966,994","2,354","2,456,687","2,861","3,014,651"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,강북구,111,"983,911",77,"656,138",161,"1,520,504",896,"1,327,732","1,665","2,360,556","1,078","1,543,544",952,"1,174,114",968,"1,218,555",927,"1,110,766","1,005","1,172,890",860,"1,127,955",864,"1,063,139"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,강서구,177,"1,698,868",200,"1,928,042",226,"2,209,106",874,"2,249,744","1,298","2,532,616",932,"1,784,788","1,192","1,749,418","1,029","1,358,496","1,251","1,574,304","1,354","1,860,550","1,323","1,655,383","1,304","1,554,641"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,관악구,184,"1,759,742",165,"1,588,591",167,"1,606,862",952,"2,242,591",967,"1,867,742","1,062","2,063,985",791,"1,297,426",948,"1,351,820",980,"1,360,223",836,"1,343,325","1,084","1,411,473","1,014","1,312,625"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,광진구,277,"2,208,970",309,"2,755,788",276,"2,291,868",691,"2,601,119",820,"3,061,601",656,"2,393,783","1,298","2,071,025","1,378","2,182,138","1,347","1,976,676","1,489","2,135,732","1,475","2,097,923","1,393","2,072,650"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,구로구,254,"2,472,724",255,"2,499,274",260,"2,528,650",508,"3,065,258",717,"2,958,691",408,"2,139,576",512,"1,750,522",732,"1,655,251","1,482","1,775,670","1,618","1,952,851","1,517","1,715,750","1,778","2,035,018"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,금천구,83,"541,034",106,"650,324",92,"590,528",181,"788,356",335,"1,118,830",234,"826,236",396,"606,794",561,"657,017",508,"595,754",816,"941,186",642,"934,873",682,"782,793"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,노원구,474,"3,927,431",535,"4,096,540",546,"4,258,102",927,"4,417,992","1,371","5,445,789","1,228","4,302,068","1,590","3,731,054","1,963","3,815,123","2,139","3,671,778","2,475","4,227,647","3,000","3,460,681","3,030","3,507,015"
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,서울,도봉구,57,"475,216",88,"751,236",103,"898,726",278,"891,610",286,"961,422",294,"841,283",390,"649,825",407,"522,969",404,"579,146",589,"704,612",565,"679,983",456,"537,167"
